id,lga_id,ward_id,name,t_reg
1000357 ,2 ,2000020 ,MAKANTANAWA - MAKANTAWA,281 
1000358 ,2 ,2000020 ,RAHAJE ALKALAWA,59 
1000359 ,2 ,2000020 ,TSANNI - TSANNI 'B',53 
1000360 ,2 ,2000020 ,YARBARZA DISPENSARY,43 
1000361 ,2 ,2000020 ,MARNA KOFAR AREWA,40 
1000362 ,2 ,2000020 ,TSANNI NORTH - TSANNI NORTH 'B',18 
1000364 ,2 ,2000018 ,YAR SHANYA YAR SHANYA,1032 
1000365 ,2 ,2000018 ,JAN GEFE - JANGEFI,912 
1000366 ,2 ,2000018 ,SABON GARIN YAHUZA - SABON GARIN YAHUZA,819 
1000368 ,2 ,2000018 ,JANGEFE - JANGEFE,798 
1000369 ,2 ,2000018 ,BANBAMI - BANBAMI OPEN SPACE,691 
1000370 ,2 ,2000018 ,INWALA - INWALA OPEN SPACE,679 
1000371 ,2 ,2000018 ,MARMARA - MARMARA,668 
1000372 ,2 ,2000018 ,GANGARA - GANGARA,646 
1000373 ,2 ,2000018 ,JINO - JINO OPEN SPACE,566 
1000374 ,2 ,2000018 ,BABBAR RUGA - B/RUGA OPEN SPACE,519 
1000375 ,2 ,2000018 ,KEWA - KEWA OPEN SPACE,406 
1000376 ,2 ,2000018 ,KEWA DAN AISHA KEWA D/AISHA,276 
1000377 ,2 ,2000018 ,JINO MAGUMI - JINO GARI,180 
1000378 ,2 ,2000018 ,JANGEFE UNG. YAMMA KANKARE OPEN SPACE,112 
1000380 ,2 ,2000018 ,INWALA JANGEFE FANFO KUSA DA MASALLACHI OPEN SPACE,109 
1000382 ,2 ,2000018 ,MATAWALLE OPEN SPACE,65 
1000383 ,2 ,2000018 ,MAKERA OPEN SPACE,46 
1000385 ,2 ,2000014 ,BARAWA GARI - KGMAI UNG,941 
1000386 ,2 ,2000014 ,YAR RIMAYE - YAR RIMAYE,849 
1000387 ,2 ,2000014 ,SHIBDAWA - DISPENSARY,662 
1000388 ,2 ,2000014 ,BARAWA NORTH - BARAWA N.,636 
1000389 ,2 ,2000014 ,BARAWA EAST - BARAWA E.,624 
1000390 ,2 ,2000014 ,GYARWE - SALIHAWA P.S,509 
1000391 ,2 ,2000014 ,ZORI - ZORI GARI,423 
1000392 ,2 ,2000014 ,UNG/M-GOJE - UNG M.GOJE,408 
1000393 ,2 ,2000014 ,YARGIGO - KG MAI UNG,358 
1000394 ,2 ,2000014 ,BARAWA SALIHAWA - BARAWA SALIHAWA,346 
1000396 ,2 ,2000014 ,MONON YAN KWANA R.,61 
1000397 ,2 ,2000014 ,BARAWA GARI K/G MAI UNG. HUSSAINI,18 
1000399 ,2 ,2000013 ,BAKIYAWA GARI - BAK.PRI SCHOOL,1300 
1000400 ,2 ,2000013 ,KORE ? KORE,869 
1000401 ,2 ,2000013 ,BAKIYAWA -BAKIYAWA,811 
1000402 ,2 ,2000013 ,BAKIYAWA A - BAKIYAWA O.S,751 
1000403 ,2 ,2000013 ,MAJEN DOLE,666 
1000404 ,2 ,2000013 ,S. G. BAKIYAWA O. S.,603 
1000405 ,2 ,2000013 ,INTOTSA - TASHAR BKLUYAWA,600 
1000406 ,2 ,2000013 ,KWAINA - KWAINA,600 
1000407 ,2 ,2000013 ,YANGEMU - YAN-GEMU,552 
1000408 ,2 ,2000013 ,KWARIN MAI KOTSO - KWARI M.W,468 
1000409 ,2 ,2000013 ,KAINAWA - KAINAWA,452 
1000410 ,2 ,2000013 ,LALLABA - LALLABA O.S,449 
1000411 ,2 ,2000013 ,S.G. LALLALUBA - SG,403 
1000412 ,2 ,2000013 ,BAKIYAWA SOLAR MAKIYAYI,62 
1000413 ,2 ,2000013 ,KORE - KORE 'B',21 
1000414 ,2 ,2000013 ,BAKIYAWA PRI. SCH. 'B',19 
1000415 ,2 ,2000013 ,BAKIYAWA KWANAR DAN HAYYU,14 
1000417 ,2 ,2000019 ,KAYAUKI A - KAYAUKI PRI-SCHOOL,1056 
1000418 ,2 ,2000019 ,KAYAUKI B,742 
1000419 ,2 ,2000019 ,YABANI - YABANI,721 
1000420 ,2 ,2000019 ,"DAN,IYAU - DAN, IYAU",679 
1000421 ,2 ,2000019 ,BARDAR KUSADA - BARDAR KUSUDA,647 
1000422 ,2 ,2000019 ,YAR SHANYA - YAR SANYA,568 
1000423 ,2 ,2000019 ,BARDAR MURTALA - BARDAR MURTALA,563 
1000424 ,2 ,2000019 ,MUSAWA - MUSAWA,522 
1000425 ,2 ,2000019 ,UNG.SARYIN GYADA - UNG.SARKIN. GYADA,507 
1000427 ,2 ,2000019 ,KUTUBI - KUTUBI,499 
1000428 ,2 ,2000019 ,S. KWALBATI - KWALBATI,490 
1000429 ,2 ,2000019 ,ABARSHI - KAYAUKI ABARSHI,470 
1000430 ,2 ,2000019 ,KATOGE - KATOGE,465 
1000431 ,2 ,2000019 ,KUNHUNDU - -KURHUNDU,451 
1000432 ,2 ,2000019 ,KADAFAWA - KADAFAWA,325 
1000433 ,2 ,2000019 ,KAYAUKI GARI 'B' 2 UNG. LATE SARKIN,69 
1000435 ,2 ,2000021 ,YAR GAMJI -YARGAMJI,1341 
1000436 ,2 ,2000021 ,ZAGANDO A ZANGANDO 'A',822 
1000437 ,2 ,2000021 ,TARNO - PRI SCH.,579 
1000438 ,2 ,2000021 ,TABKIN ALMU - PRI SCH.,578 
1000439 ,2 ,2000021 ,ZANGANDO A. ZANGANDO 'B',508 
1000440 ,2 ,2000021 ,YAN BUTU - YAN BUTU O.S,507 
1000441 ,2 ,2000021 ,SABARU - SABARU,429 
1000442 ,2 ,2000021 ,ALMUN JAMAA - ALMUN JAMA'A,396 
1000443 ,2 ,2000021 ,KUFANTARNO - KUFAN TARNO,190 
1000444 ,2 ,2000021 ,YAR GAMJI GARI ASIBITI,53 
1000445 ,2 ,2000021 ,ZANGANDO - ZANGANDO 'B' 2,46 
1000446 ,3 ,2000023 ,UNG ALKALI/GDSS BATSARI,1550 
1000447 ,3 ,2000023 ,UNG SARKI/TV CENTRE,1496 
1000448 ,3 ,2000023 ,UNG HARDO/K.G. MAI UNG,1282 
1000449 ,3 ,2000023 ,UNG GWANDA/K/G/ MAI UNG.,1214 
1000450 ,3 ,2000023 ,DAY SEC/G.D.S.S.,1205 
1000451 ,3 ,2000023 ,UNG MAGAJI/K/G MAGAJI,991 
1000452 ,3 ,2000023 ,GARIN DUTSE/PRI. SCH.,970 
1000453 ,3 ,2000023 ,GARIN DUTSE / OPEN SPACE,968 
1000454 ,3 ,2000023 ,YASORE/PRI SCH.,942 
1000455 ,3 ,2000023 ,LEKO/K/G MAI UNG,931 
1000456 ,3 ,2000023 ,TSOHUWAR TASHA/K.G.A. BAWALE,887 
1000457 ,3 ,2000023 ,UNG A. JIBO/K.G. ALH. AJIBO,886 
1000458 ,3 ,2000023 ,KARAMAR ASIBITI/DISPENSARY,833 
1000459 ,3 ,2000023 ,UNG MALAMAI/K.G MAI UNG,753 
1000460 ,3 ,2000023 ,UNG SOLI/K.G MAI UNG,746 
1000461 ,3 ,2000023 ,KATSALLE/K.G MAI UNG,733 
1000462 ,3 ,2000023 ,UNG A. LAWAL/MODEL PRI SCH.,713 
1000463 ,3 ,2000023 ,KWALBATI BABBA/KWALBATI,638 
1000464 ,3 ,2000023 ,KWARIN FAGGO/K/G MAI UNG,607 
1000465 ,3 ,2000023 ,SALI HAWAR DAKAUNA/K.M. UNG,521 
1000466 ,3 ,2000023 ,TUDUN MODI. / PRI SCH.,500 
1000467 ,3 ,2000023 ,WATAN GADIYA/PRI SCH.,372 
1000468 ,3 ,2000023 ,MAGAMA/PRI. SCH. MAGAMA,348 
1000469 ,3 ,2000023 ,BIYA - KI - KWANA/K.G MAI UNG,336 
1000470 ,3 ,2000023 ,DANWAIRE/CGSS DANWAIRE,283 
1000471 ,3 ,2000023 ,UNGUWAR DABO ALIYU/ TSANGAYA PRI. SCH,258 
1000473 ,3 ,2000023 ,UNGUWAR SARKI II/VETENARY,189 
1000474 ,3 ,2000023 ,UNGUWAR SARKI I/ BABBAR MAKARANTA,160 
1000476 ,3 ,2000023 ,WATER BOARD/KTSTA BATSARI,136 
1000477 ,3 ,2000023 ,MAGAMA/PRI. SCH. MAGAMA,133 
1000478 ,3 ,2000023 ,BABBA YARA/ PHC BATSARI,122 
1000479 ,3 ,2000023 ,UNGUWAR ALKALI I/GDJSS BATSARI,115 
1000480 ,3 ,2000023 ,KATOGE/PHC KATOGE,104 
1000481 ,3 ,2000023 ,UNGUWAR DANFARAKA/BEDI OPP. ABBATUWA,88 
1000483 ,3 ,2000023 ,UNGUWAR ALKALI II/GDJSS BATSARI,85 
1000484 ,3 ,2000023 ,MATA MULKI/ PILOT PRI.SCH,72 
1000485 ,3 ,2000023 ,DAY SECONDARY SCHOOL I/ GDSS BATSARI,64 
1000487 ,3 ,2000023 ,SABON GARIN YASORE/PRI. SCH,58 
1000488 ,3 ,2000023 ,UNGUWAR DANBABA/OLD NEPA SHOPPING COMPLEX,52 
1000490 ,3 ,2000023 ,BABBAR TASHA/ MOTOR PARK,14 
1000492 ,3 ,2000029 ,DUBA.UNG LIMAN/KG.LIMAN,728 
1000493 ,3 ,2000029 ,UNG LIMAN DUBA/KG LIMAN,717 
1000494 ,3 ,2000029 ,DANGEZA/TV. CENTRE,600 
1000495 ,3 ,2000029 ,DUBA/K.G. MAIUNGUWA,594 
1000496 ,3 ,2000029 ,BATSARIN ALHAJI/KG. MAI UNGWA,568 
1000497 ,3 ,2000029 ,MANAWA PRIMARY SCHOOL,566 
1000498 ,3 ,2000029 ,KABOBIN ANARUWA K/G MAI UNGWA,506 
1000499 ,3 ,2000029 ,KOFA/PRIMARY SCHOOL,475 
1000500 ,3 ,2000029 ,DANGEZA II / T. V. CENTRE,471 
1000501 ,3 ,2000029 ,TSUGUNNI/K.G MAIUNGUWA,440 
1000502 ,3 ,2000029 ,GOBIRAWA/K.G MAI UNGUWA,432 
1000503 ,3 ,2000029 ,HUSHIN BUKU/K.G MAI UNGUWA,424 
1000504 ,3 ,2000029 ,TASHAR MODIBBO/KG MAI UNGWA,385 
1000505 ,3 ,2000029 ,SHADAGORA/KG. MAI UNGUWA,351 
1000506 ,3 ,2000029 ,GARIN WAZIRI/KG MAI UNGUWA,323 
1000508 ,3 ,2000031 ,KASAI/EAST/K/G MAI UNG,969 
1000509 ,3 ,2000031 ,WAGINI SOUTH/T.V. CENTRE,964 
1000510 ,3 ,2000031 ,DANTUDU/PR.SCH.,931 
1000511 ,3 ,2000031 ,UNG. MATI/K/G M. UNG,857 
1000512 ,3 ,2000031 ,WAGINI EAST/PRI.SCH.,840 
1000513 ,3 ,2000031 ,KASAI WEST/P.S,840 
1000514 ,3 ,2000031 ,GARIN AJIYA/YARA,836 
1000515 ,3 ,2000031 ,GARIN DODO/PR SCHOOL,772 
1000516 ,3 ,2000031 ,WAGINI NORTH/K.G M/UNG,766 
1000517 ,3 ,2000031 ,WAGINI WEST/K/G M.UNG,676 
1000518 ,3 ,2000031 ,DAURAWA/PR. SCH.,608 
1000519 ,3 ,2000031 ,DAN-IYA/.K.G M/UNG,550 
1000520 ,3 ,2000031 ,TULLUWA/K.G. MAI GARI,450 
1000521 ,3 ,2000031 ,UNG. MAIWAKE/DISPENSARY,408 
1000522 ,3 ,2000031 ,GIGINYU/K/G MAI UNG,354 
1000523 ,3 ,2000031 ,GARIN HAMBAMA/K.G. M. UNG,269 
1000524 ,3 ,2000031 ,UNGUWAR GANGARE/ YARA,37 
1000525 ,3 ,2000031 ,MARADI,34 
1000526 ,3 ,2000031 ,GIDIDI/YARA,31 
1000527 ,3 ,2000031 ,WAGINI EAST I/ PRI. SCH,21 
1000528 ,3 ,2000031 ,DANTUDU I/PRI. SCH,21 
1000529 ,3 ,2000031 ,UNGUWAR MATI I/ DANBEDI NEAR CHEMIST SHOP,7 
1000531 ,3 ,2000031 ,UNGUWAR TELA/YARA GINDIN BEDI,1 
1000532 ,3 ,2000031 ,GARIN DODO I/ PRI. SCH,1 
1000534 ,3 ,2000022 ,DADIN KOWA/PRIMARY SCHOOL,827 
1000535 ,3 ,2000022 ,TADETA/PRIMARY SCHOOL,802 
1000536 ,3 ,2000022 ,TSABAWA/K.G. MAI UNGUWA,795 
1000537 ,3 ,2000022 ,AKATA/DISPENARY,768 
1000538 ,3 ,2000022 ,ZANKO/KG.MAI UNGWA,729 
1000539 ,3 ,2000022 ,ZAMFARAWA/TV CENTRE,681 
1000540 ,3 ,2000022 ,DANBARAU/KG MAI UNGWA,660 
1000541 ,3 ,2000022 ,SAWANAWA/KG. MAI UNGWA,535 
1000542 ,3 ,2000022 ,SHIRGI SOUTH/TV CENTRE,534 
1000543 ,3 ,2000022 ,BARAN KADA/PRI SCHOOL,524 
1000544 ,3 ,2000022 ,SHIRGI NORTH/PRIMARY SCHOOL,502 
1000545 ,3 ,2000022 ,ABADAU/PRIMARY SCHOOL,498 
1000546 ,3 ,2000022 ,TUDUN WADA TADETA/K.G MAIUNGUWA,443 
1000547 ,3 ,2000022 ,JATAKA/KG. MAIUNGUWA,437 
1000548 ,3 ,2000022 ,JAMBALI/K.G. MAI UNGWA,394 
1000549 ,3 ,2000022 ,UNG GUGA/KG.MAI UNGUWA,356 
1000550 ,3 ,2000022 ,TUNYA/KG. MAI UNGUWA,343 
1000551 ,3 ,2000022 ,GIYAYE/KG.MAI UNGUWA,268 
1000552 ,3 ,2000022 ,SABON BIRNI/KG MAI UNGUWA,264 
1000553 ,3 ,2000022 ,KIMBITSAWA/ YARA GINDIN BEDI,196 
1000554 ,3 ,2000022 ,KURURUWA/PRI. SCH.,57 
1000555 ,3 ,2000022 ,TENGEN_TENGEN/YARA GIDIN BEDI,55 
1000556 ,3 ,2000022 ,AKATA I/PRI. SCH.,54 
1000558 ,3 ,2000032 ,MALLAMAWA-DISPENSARY,1088 
1000559 ,3 ,2000032 ,TSAUYAU - PRI SCH.,888 
1000560 ,3 ,2000032 ,GARWA PRIMARY SCHOOL,812 
1000561 ,3 ,2000032 ,KOFA - KG/ MAIUNG,655 
1000562 ,3 ,2000032 ,GANGARA - PRI SCH,504 
1000563 ,3 ,2000032 ,BUKURU -K/G MAIUNG,460 
1000564 ,3 ,2000032 ,DANTUDU - K/G MAIUNG,436 
1000565 ,3 ,2000032 ,UDA - K/G. MAIUNG,406 
1000566 ,3 ,2000032 ,GASAKOLI - K/G MAIUNG,337 
1000567 ,3 ,2000032 ,KABALLE - K/G MAIUNG,335 
1000568 ,3 ,2000032 ,UNG.KOSHE - K/G MAIUNG,297 
1000569 ,3 ,2000032 ,BAWA FULANI - K/G MAIUNG,267 
1000570 ,3 ,2000032 ,TSAUWA I/PRI. SCH.,14 
1000571 ,3 ,2000032 ,MALLAMAWA I/PRI. SCH.,2 
1000572 ,3 ,2000032 ,GARWA I/PRI. SCH.,2 
1000574 ,3 ,2000026 ,KANDAWA NORTH - UNG NA BUHARI,937 
1000575 ,3 ,2000026 ,KANDAWA SOUTH - YARA,879 
1000576 ,3 ,2000026 ,DANKAR SOUTH - K/G MAI UNG,796 
1000577 ,3 ,2000026 ,DANKAR NORTH - BABBAR YARA,702 
1000578 ,3 ,2000026 ,UNG. TA ANNABI / K/G TA ANNABI,651 
1000579 ,3 ,2000026 ,BABBAN GIBA - KG. MAI UNG,567 
1000580 ,3 ,2000026 ,UNG. DANBABA - K/G. MAI UNG,526 
1000581 ,3 ,2000026 ,TSAUWA - K/G MAI UNG,468 
1000582 ,3 ,2000026 ,RUWAN GIGINYA - K/G MAI UNG,364 
1000583 ,3 ,2000026 ,KANDAWA MAKERA -K/G. ALH.JUMO,335 
1000584 ,3 ,2000026 ,GANDU - K/G. ALH. KASIMU,312 
1000585 ,3 ,2000026 ,HIRDASHI - K/G MAI UNG,306 
1000586 ,3 ,2000026 ,KANDAWA NORTH I/PRI. SCH.,16 
1000587 ,3 ,2000026 ,DANKAR SOUTH I/PRI. SCH.,10 
1000588 ,3 ,2000026 ,KESIYA/BORE HOLD,8 
1000590 ,3 ,2000024 ,YANDAKA/T.V CENTRE,1313 
1000591 ,3 ,2000024 ,NASARAWA/K/G M/UNG,855 
1000592 ,3 ,2000024 ,GEFE/PRI.SCHL,648 
1000593 ,3 ,2000024 ,KURMIYAL / T.V CENTRE,623 
1000594 ,3 ,2000024 ,SAKI JIKI/PRI SCH.,611 
1000595 ,3 ,2000024 ,TASHAR KADANYA/T.V CENTRE,585 
1000596 ,3 ,2000024 ,GARIN GOJE/PRI SCH.,575 
1000597 ,3 ,2000024 ,YAN GAIYA/K/G M/UNG,566 
1000598 ,3 ,2000024 ,MAIWA/PRI SCH.,549 
1000599 ,3 ,2000024 ,KADEJI/PRI SCH.,525 
1000600 ,3 ,2000024 ,KUKAR TOR/PRI SCH.,498 
1000601 ,3 ,2000024 ,KAGADAMA/K/G M/UNG,497 
1000602 ,3 ,2000024 ,TASHAR GORIBA/K/G. MAI UNG,496 
1000603 ,3 ,2000024 ,RUWAN FARU/PR.SCH.,471 
1000604 ,3 ,2000024 ,SALIHAWA /K/G. M/UNG,446 
1000605 ,3 ,2000024 ,TSAMIYA/K/G M/UNG,445 
1000606 ,3 ,2000024 ,DAN ALHAJI/PRI SCH.,415 
1000607 ,3 ,2000024 ,GAJEN HARO/PRI SCH.,364 
1000608 ,3 ,2000024 ,MAKADA DUMA/K/G M/UNG,305 
1000609 ,3 ,2000024 ,MAI DORIYA/PRI SCH.,302 
1000610 ,3 ,2000024 ,NASARAWA I/GINDIN RIMI,9 
1000611 ,3 ,2000024 ,YANDAKA I/BEDIN YAN KAJI,8 
1000612 ,3 ,2000024 ,KUFAN KANAWA/PRI. SCH.,1 
1000614 ,3 ,2000030 ,RUMA SABUWA/PRI SCH.,1064 
1000615 ,3 ,2000030 ,GARIN LABO/K/G M/UNG,732 
1000616 ,3 ,2000030 ,YAR LARBA/PRI.SCH.,696 
1000617 ,3 ,2000030 ,RUMA TSOHUWA/K/G. M/UNG,565 
1000618 ,3 ,2000030 ,SABON GARI DUMBU RAWA/PRI SCH.,532 
1000619 ,3 ,2000030 ,HURA GIRKE/K/G. M/UNG,531 
1000620 ,3 ,2000030 ,UNG A. DANO/K/G M/UNG,504 
1000621 ,3 ,2000030 ,DAN KWANDATSO/K/G. M/UNG,480 
1000622 ,3 ,2000030 ,SHINGI/K/G. M/UNG,464 
1000623 ,3 ,2000030 ,RAYIN HABE/PRI SCH.,449 
1000624 ,3 ,2000030 ,RAYIN FULANI/K/G. M/UNG,416 
1000625 ,3 ,2000030 ,JIBA/PRI. SCH.,403 
1000626 ,3 ,2000030 ,SABON GARIN DUMBURAWA II /,400 
1000628 ,3 ,2000030 ,SHINGI/K/G. M/UNG,348 
1000629 ,3 ,2000030 ,RUMA SABUWA I/PRI. SCH.,87 
1000631 ,3 ,2000025 ,MAKURURUTA WEST/K/G MAI UNGUWA,803 
1000632 ,3 ,2000025 ,YARGAMJI/K/G MAI UNGUWA,688 
1000633 ,3 ,2000025 ,MAGAJI ABU/PRIMARY SCHOOL,673 
1000634 ,3 ,2000025 ,SHEKEWA/DISPENSARY,663 
1000635 ,3 ,2000025 ,TASHAR KWANTAGI K/G MAI UNG.,610 
1000636 ,3 ,2000025 ,KAREWA/K/G MAI UNGUWA,587 
1000637 ,3 ,2000025 ,GARIN BUDA/K/G MAI UNGUWA,541 
1000638 ,3 ,2000025 ,KINCURI/K/G MAI UNGUWA,528 
1000639 ,3 ,2000025 ,NASHE/K/G MAI UNGUWA,501 
1000640 ,3 ,2000025 ,DARINI/K/G/MAI UNGUWA,483 
1000641 ,3 ,2000025 ,UNGUDUDDAI/K/G MAI UNGUWA,409 
1000642 ,3 ,2000025 ,TSOLAN/K/G MAI UNGUWA,398 
1000643 ,3 ,2000025 ,SAIKA/K/G MAI UNGUWA,374 
1000644 ,3 ,2000025 ,GARIN INU/K/G MAI UNGUWA,341 
1000645 ,3 ,2000025 ,MAKURURUTA I/PRI. SCH.,62 
1000647 ,3 ,2000027 ,KARARE WEST/T.V CENTER,859 
1000648 ,3 ,2000027 ,KOKIYA/K/G MAI UNGUWA,810 
1000649 ,3 ,2000027 ,KARARE EAST/DISPENSARY,773 
1000650 ,3 ,2000027 ,MAIKAREN SHARU/PRI.SCHOOL,710 
1000651 ,3 ,2000027 ,KWATARNI/PRIMARY SCHOOL,558 
1000652 ,3 ,2000027 ,MAI KATANGA/K/G MAI UNGUWA,496 
1000653 ,3 ,2000027 ,GAZARI/K/G AMI UNGUWA,472 
1000654 ,3 ,2000027 ,TORAWA/K/G MAI UNGUWA,449 
1000655 ,3 ,2000027 ,TSAGENGENI/PRIMARY SCHOOL,434 
1000656 ,3 ,2000027 ,GANO/K/G MAI UNGUWA,422 
1000657 ,3 ,2000027 ,DULLU/K/G MAI UNGUWA,410 
1000658 ,3 ,2000027 ,MADADDABAI/K/G MAI UNGUWA,394 
1000659 ,3 ,2000027 ,MADADDABAN GARBA/K/G MAI UNGUWA,389 
1000660 ,3 ,2000027 ,BAREBARI/K/G MAI UNGUWA,381 
1000661 ,3 ,2000027 ,DANGARU/PRI SCH,343 
1000662 ,3 ,2000027 ,KOKIYA I/PRI. SCH.,31 
1000663 ,3 ,2000027 ,KARARE WEST I/PHC GINDIN BEDI,27 
1000664 ,3 ,2000027 ,KARARE EAST I/PRI. SCH.,26 
1000666 ,3 ,2000028 ,NAHUTA/PRIMARY SCHOOL,1043 
1000667 ,3 ,2000028 ,GARIN ZAKI/PRIMARY SCHOOL,871 
1000668 ,3 ,2000028 ,DANTSUNTSU/TV CENTRE,792 
1000669 ,3 ,2000028 ,KURNAR DAKAUNA/K.G. MAI UNGUWA,638 
1000670 ,3 ,2000028 ,ZAMFARAWA/K.G. MAI UNGUWA,563 
1000671 ,3 ,2000028 ,SALIHAWAR MAMMAN/K.G MAI UNGUWA,559 
1000672 ,3 ,2000028 ,AJASU/PRIMARY SCHOOL,478 
1000673 ,3 ,2000028 ,BAKON ZABO/K.G. MAI UNGUWA,465 
1000674 ,3 ,2000028 ,MADOGARA/T.V CENTRE,462 
1000675 ,3 ,2000028 ,MAISAYAKI/K.G MAI UNGUWA,414 
1000676 ,3 ,2000028 ,MADADDABAI/PRIMARY SCHOOL,384 
1000677 ,3 ,2000028 ,MADOGARA II / T.V. CENTRE,344 
1000678 ,3 ,2000028 ,GARIN GWANI/K.G MAI UNGUWA,278 
1000679 ,3 ,2000028 ,DANTSUNTSU I/KWALBATIN ALH. BELLO,182 
1000680 ,3 ,2000028 ,GARIN ZAKI I/PRI. SCH.,45 
1000681 ,3 ,2000028 ,NAHUTA I/PRI. SCH.,6 
1000682 ,4 ,2000044 ,YANMAULU MAMMAN/DISPENSARY,830 
1000683 ,4 ,2000044 ,KYARAS/PRIMARY SCHOOL,752 
1000684 ,4 ,2000044 ,DOLE/PRIMARY SCHOOL,741 
1000685 ,4 ,2000044 ,MAITSAIDAU/KOFAR MAIGARI,739 
1000686 ,4 ,2000044 ,YANMAULU MAGAJI/T.V VIEWING CENTRE,698 
1000687 ,4 ,2000044 ,UNGUWAR FARI/ADULT EDUCATION OFFICE,594 
1000688 ,4 ,2000044 ,YANMAULU BALA/KOFAR MAIGARI,594 
1000689 ,4 ,2000044 ,HARUNA BABBA/PRIMARY SCHOOL,561 
1000690 ,4 ,2000044 ,DAGARA/KOFAR MAIGARI,517 
1000691 ,4 ,2000044 ,KWASHI/PRIMARY SCHOOL,513 
1000692 ,4 ,2000044 ,UNG.TURAKI/PRIMARY SCHOOL,483 
1000693 ,4 ,2000044 ,MANTAU/KOFAR MAIGARI,482 
1000694 ,4 ,2000044 ,KUMBI/KOFAR MAIGARI,452 
1000695 ,4 ,2000044 ,DANGARBA/KOFAR MAIGARI,423 
1000696 ,4 ,2000044 ,KOLORI/PRIMARY SCHOOL,410 
1000697 ,4 ,2000044 ,BORO/KOFAR MAIGARI,387 
1000698 ,4 ,2000044 ,LALLU/PRIMARY SCHOOL,379 
1000699 ,4 ,2000044 ,DANKWAITA/KOFAR MAIGARI,373 
1000700 ,4 ,2000044 ,HARUNA TA KORAU/KOFAR MAIGARI,327 
1000701 ,4 ,2000044 ,KUMBI FULANI/KOFAR HARDO,301 
1000702 ,4 ,2000044 ,BAGENA/KOFAR MAIGARI,275 
1000703 ,4 ,2000044 ,MADATTA/KOFAR MAIGARI,246 
1000704 ,4 ,2000034 ,SALAI MUTARI/PRIMARY SCHOOL,1381 
1000705 ,4 ,2000034 ,BABBAN MUTUM GALADIMA/PRI.SCHOOL,995 
1000706 ,4 ,2000034 ,B. MUTUM UBANDAWAKI/T.V VIEWING CENTRE,914 
1000707 ,4 ,2000034 ,"SALAI, DAHIRU/PRIMARY SCHOOL",849 
1000708 ,4 ,2000034 ,B.MUTUM USMAN/TOWN HALL,794 
1000709 ,4 ,2000034 ,DAJE/PRIMARY SCHOOL,788 
1000710 ,4 ,2000034 ,B. MUTUM T.WADA-K.G. ALH. ARKAF,697 
1000711 ,4 ,2000034 ,KWADAGE/PRIMARY SCHOOL,676 
1000712 ,4 ,2000034 ,SAIDA GYADA/KOFAR MAIGARI,612 
1000713 ,4 ,2000034 ,GURE GARI/KOFAR MAIGARI,521 
1000714 ,4 ,2000034 ,GARIN KADAU/KOFAR MAIGARI,509 
1000715 ,4 ,2000034 ,CUSTOMS HOUSE - CUSTOM HOUSE,481 
1000716 ,4 ,2000034 ,GURE FULANI/KOFAR HARDO,446 
1000717 ,4 ,2000034 ,BAGEMU ISAH/KOFAR MAIGARI,438 
1000718 ,4 ,2000034 ,B/MUTUM GALADIMA II,202 
1000719 ,4 ,2000034 ,UBANDAWAKI II,177 
1000720 ,4 ,2000034 ,B.MUTUM USMAN II,165 
1000721 ,4 ,2000034 ,SALAI FULANI,162 
1000722 ,4 ,2000041 ,TARAMNAWA/PRIMARY SCHOOL,1243 
1000723 ,4 ,2000041 ,DOKI A - PRIMAY SCHOOL,980 
1000724 ,4 ,2000041 ,MAIKOMAIYA - PRIMARY SCHOOL,780 
1000725 ,4 ,2000041 ,BARE - PRIMARY SCHOOL,758 
1000726 ,4 ,2000041 ,DANCHALE - KOFAR MAIGARI,749 
1000727 ,4 ,2000041 ,GARIN CHINAI -GIDIN KURNA,737 
1000728 ,4 ,2000041 ,UNGUWAR SALLAU - GIDIN GAMJI,671 
1000729 ,4 ,2000041 ,DOGON GAMJI - GIDIN GAMJI,605 
1000730 ,4 ,2000041 ,UNGUWAR ISAH - GIDIN TSAMIYA,600 
1000731 ,4 ,2000041 ,KURTU - GIDIN BEDI,403 
1000732 ,4 ,2000041 ,KATSALLE - KOFAR MAIGARI,400 
1000733 ,4 ,2000041 ,DANSHAGIRA - KOFAR SARKIN FULANI,366 
1000734 ,4 ,2000041 ,DOKI B KOFAR MAIGARI,349 
1000735 ,4 ,2000041 ,DOKI BABBA OPEN WELL,308 
1000736 ,4 ,2000041 ,DANGODE - CIKIN GARI,271 
1000737 ,4 ,2000041 ,TURAU,194 
1000738 ,4 ,2000041 ,MAIKOMAIYA FULANI,135 
1000739 ,4 ,2000041 ,TARAMNAWA B,133 
1000740 ,4 ,2000041 ,TARAMNAWA C,114 
1000741 ,4 ,2000041 ,DANCHALE KARAMA,79 
1000742 ,4 ,2000040 ,MUDURI - KOFAR GIDAN MAIGARI,793 
1000743 ,4 ,2000040 ,MUDURI - PRIMARY SCHOOL,770 
1000744 ,4 ,2000040 ,BAUSHI - PRIMARY SCHOOL,732 
1000745 ,4 ,2000040 ,KAURA - CIKIN GARI,648 
1000746 ,4 ,2000040 ,JUMBURUM - PRIMARY SCHOOL,623 
1000747 ,4 ,2000040 ,UNGUWAR GAMJI MATO - PRIMARY SCHOOL,620 
1000748 ,4 ,2000040 ,UNGUWAR GAMJI MAKERA PRIMARY SCHOOL,616 
